Number of Followers,Number of Comments,Number of Retweets,Number of Likes,flair_sentiment_score,vader_score,finbert_score,flair_score,"('Adj Close', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('date', '')"
412956.81308411213,31.91588785046729,44.299065420560744,565.2429906542056,0.8879457142857142,0.22656448598130832,0.10007480951428571,-0.8918754385964912,120.70381927490234,121.08999633789062,122.05999755859375,118.79000091552734,119.02999877929688,129525800.0,2021-03-09
89936.58823529411,32.90196078431372,49.6078431372549,580.4705882352941,0.8707862745098037,0.278478431372549,0.11487128921568629,-0.89155,119.59736633300781,119.9800033569336,122.16999816894531,119.44999694824219,121.69000244140625,111943300.0,2021-03-10
59498.28947368421,31.05263157894737,45.26315789473684,582.5,0.875594594594595,0.30606052631578956,0.01037381145945946,-0.8906227272727272,121.571044921875,121.95999908447266,123.20999908447266,121.26000213623047,122.54000091552734,103026500.0,2021-03-11
96088.16216216216,50.270270270270274,46.78378378378378,600.9459459459459,0.925418181818182,0.04216216216216215,-0.10554305166666667,-0.9233428571428571,120.64401245117188,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100.0,2021-03-12
133723.70454545456,46.29545454545455,53.84090909090909,556.1136363636364,0.9207119047619043,0.30902045454545457,0.035575343071428574,-0.9040500000000001,123.59456634521484,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800.0,2021-03-15
91386.87804878049,39.292682926829265,51.951219512195124,547.439024390244,0.8907947368421053,0.29377804878048785,0.050035934684210526,-0.8992318181818182,125.1695327758789,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900.0,2021-03-16
57929.194444444445,36.75,60.361111111111114,628.0833333333334,0.9005028571428572,0.3267916666666667,0.04950520648571429,-0.9010300000000001,124.36212158203125,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600.0,2021-03-17
219589.0,44.77777777777778,44.77777777777778,544.5277777777778,0.9311914285714284,0.15871944444444444,-0.12060603245714285,-0.9630652173913044,120.1456069946289,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700.0,2021-03-18
62192.94871794872,31.897435897435898,44.64102564102564,507.97435897435895,0.9171256410256411,0.1758102564102564,-0.026741532179487184,-0.9331285714285714,119.60733032226562,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500.0,2021-03-19
108925.15217391304,28.695652173913043,44.608695652173914,518.5652173913044,0.9175777777777774,0.2538217391304347,-0.030464437266666665,-0.9571565217391307,122.99649047851562,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300.0,2021-03-22
82377.83333333333,28.261904761904763,49.61904761904762,548.6190476190476,0.8857857142857145,0.2923857142857142,0.015471655971428569,-0.8760291666666667,122.14920043945312,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100.0,2021-03-23
225844.3392857143,42.94642857142857,69.30357142857143,560.1428571428571,0.9438740740740735,0.2328553571428571,-0.027731246425925917,-0.9591294117647058,119.7070083618164,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500.0,2021-03-24
111617.30188679245,67.49056603773585,65.81132075471699,593.4150943396227,0.9206,0.17334528301886792,0.04539882897999999,-0.9150538461538461,120.20541381835938,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700.0,2021-03-25
103352.06349206349,32.79365079365079,48.904761904761905,512.8571428571429,0.9181733333333334,0.20753968253968252,-0.05058080205,-0.9364928571428572,120.82343292236328,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200.0,2021-03-26
97291.92156862745,30.529411764705884,40.529411764705884,479.52941176470586,0.9074980392156862,0.23888039215686283,0.02010465368627451,-0.9188208333333336,121.00286102294922,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200.0,2021-03-29
78479.25862068965,31.82758620689655,55.37931034482759,422.01724137931035,0.927807272727273,0.171598275862069,0.019604724145454548,-0.9619208333333334,119.51761627197266,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900.0,2021-03-30
104934.63461538461,29.23076923076923,46.88461538461539,550.1153846153846,0.9336812499999999,0.28254615384615384,0.035903314750000005,-0.9535357142857144,121.76044464111328,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800.0,2021-03-31
140512.76,29.16,54.92,532.9,0.9188458333333331,0.08885599999999999,-0.012174915541666671,-0.9442593750000001,122.60772705078125,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100.0,2021-04-01
121914.05128205128,27.705128205128204,45.756410256410255,533.8076923076923,0.8847973333333334,0.3065423076923079,0.12772646187999998,-0.9153095238095242,125.49848937988281,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200.0,2021-04-05
82955.36,24.52,47.0,510.64,0.8757127659574466,0.36325599999999997,0.2160865385531915,-0.8733124999999999,125.8074951171875,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300.0,2021-04-06
110409.325,31.3,48.25,548.525,0.922017948717949,0.2510175,0.042421596205128205,-0.9221800000000001,127.49211120605469,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700.0,2021-04-07
75392.65853658537,32.073170731707314,45.78048780487805,575.9024390243902,0.9182365853658535,0.19630731707317073,-0.017113832439024382,-0.9332047619047621,129.9442596435547,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600.0,2021-04-08
87700.14285714286,35.38095238095238,70.95238095238095,657.2619047619048,0.8978238095238095,0.22383809523809525,0.09456826390476192,-0.9296037037037037,132.57583618164062,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700.0,2021-04-09
177497.24074074073,22.574074074074073,48.351851851851855,470.5740740740741,0.8260839999999999,0.187287037037037,0.043459706900000006,-0.806040625,130.8214569091797,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000.0,2021-04-12
100489.96551724138,33.96551724137931,75.91379310344827,740.4655172413793,0.9334735849056605,0.23053793103448275,0.006302076660377359,-0.9275384615384616,134.0012664794922,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500.0,2021-04-13
228772.04761904763,33.785714285714285,61.333333333333336,579.3333333333334,0.9403274999999999,0.25836190476190474,-0.01616502035000001,-0.96786,131.6089324951172,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800.0,2021-04-14
85907.62222222223,31.466666666666665,48.93333333333333,521.6,0.8977659090909093,0.26786,-0.01704563811363636,-0.9115031249999999,134.07106018066406,134.5,135.0,133.63999938964844,133.82000732421875,89347100.0,2021-04-15
214929.27906976745,57.48837209302326,123.44186046511628,1106.1860465116279,0.9204372093023256,0.24798372093023255,-0.07660232586046513,-0.9219961538461541,133.73214721679688,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400.0,2021-04-16
110482.73134328358,39.88059701492537,57.865671641791046,642.3880597014926,0.9241030303030299,-0.12216716417910445,0.01969544995454546,-0.9613208333333332,134.40997314453125,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200.0,2021-04-19
84735.10256410256,40.76923076923077,92.61538461538461,907.6666666666666,0.9200631578947367,0.011384615384615375,-0.058751713289473685,-0.9678923076923076,132.6855010986328,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300.0,2021-04-20
88191.69444444444,35.55555555555556,42.44444444444444,429.6666666666667,0.924185294117647,0.13894444444444443,-0.013595209382352938,-0.9434277777777778,133.07423400878906,133.5,133.75,131.3000030517578,132.36000061035156,68847100.0,2021-04-21
114112.35384615384,42.07692307692308,66.21538461538462,721.7846153846153,0.9180746031746032,0.09697230769230772,0.03466572457142857,-0.9307720930232559,131.51922607421875,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500.0,2021-04-22
78435.26530612246,43.08163265306123,79.16326530612245,545.7551020408164,0.9203934782608698,0.19707551020408165,-0.01287667647826087,-0.9401958333333336,133.89163208007812,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500.0,2021-04-23
177336.19078947368,24.513157894736842,61.046052631578945,566.75,0.9084527777777777,0.21887039473684208,0.04305458752083333,-0.9058964285714287,134.2903594970703,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100.0,2021-04-26
190045.85714285713,42.80952380952381,75.6984126984127,725.0,0.9138888888888886,0.1723468253968254,-0.005090428222222224,-0.9348135135135134,133.96141052246094,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800.0,2021-04-27
163985.5375,40.125,49.6375,500.6,0.9220739726027396,0.29716499999999996,0.1864432741232877,-0.908239024390244,133.15399169921875,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100.0,2021-04-28
231939.05208333334,42.520833333333336,102.42708333333333,765.6770833333334,0.935379347826087,0.20724270833333325,0.018093825673913044,-0.9583782608695653,133.05430603027344,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000.0,2021-04-29
102987.05,29.383333333333333,46.86666666666667,494.93333333333334,0.9263719298245615,0.19517500000000002,-0.07553330533333333,-0.9315081081081079,131.04075622558594,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500.0,2021-04-30
119890.19607843137,56.76470588235294,47.19607843137255,460.7843137254902,0.9206872340425534,0.11389999999999999,-0.03669226042553191,-0.9411655172413791,132.11729431152344,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100.0,2021-05-03
117725.70731707317,33.146341463414636,56.073170731707314,469.0731707317073,0.9086153846153844,0.11506829268292684,-0.032502072743589745,-0.8935000000000002,127.4422607421875,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700.0,2021-05-04
107148.46153846153,46.256410256410255,75.97435897435898,646.9230769230769,0.903397142857143,0.1539,-0.09381101645714286,-0.8971318181818183,127.69146728515625,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900.0,2021-05-05
118872.65217391304,41.58695652173913,70.65217391304348,608.0217391304348,0.9328130434782607,-0.029760869565217406,0.014186180173913042,-0.9481918918918919,129.3262481689453,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300.0,2021-05-06
105553.76086956522,40.108695652173914,55.69565217391305,576.4782608695652,0.944025581395349,0.26546956521739135,0.03997496806976744,-0.9520206896551725,130.0152130126953,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300.0,2021-05-07
119388.68656716419,39.44776119402985,63.701492537313435,593.7313432835821,0.9141265624999999,0.07144477611940299,-0.023044963421875005,-0.9205571428571427,126.66022491455078,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200.0,2021-05-10
101779.80952380953,32.26984126984127,50.44444444444444,548.7619047619048,0.915432258064516,0.13265555555555558,-0.008733335032258064,-0.9601305555555554,125.72164154052734,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800.0,2021-05-11
170090.64383561644,43.47945205479452,66.24657534246575,644.972602739726,0.9212957142857139,0.01990958904109588,-0.03470741894285715,-0.9319345454545453,122.58633422851562,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300.0,2021-05-12
97368.06862745098,49.35294117647059,78.18627450980392,635.8333333333334,0.8984693069306932,0.2134303921568627,-0.026389380782178215,-0.9204907692307691,124.78304290771484,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300.0,2021-05-13
142228.74468085106,33.319148936170215,49.659574468085104,523.7659574468086,0.9521808510638299,0.30772127659574466,0.024215768000000002,-0.9673259259259258,127.25933074951172,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000.0,2021-05-14
134783.3238095238,54.34285714285714,78.68571428571428,646.3333333333334,0.926410891089109,0.11807238095238097,0.02460365897029703,-0.9308827160493826,126.08109283447266,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600.0,2021-05-17
124064.40697674418,39.83720930232558,52.53488372093023,563.1162790697674,0.9265858823529407,0.2487755813953489,0.0025714221999999978,-0.9417458333333332,124.66322326660156,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900.0,2021-05-18
78594.82456140351,48.8421052631579,65.56140350877193,608.3508771929825,0.9299035714285712,0.22854736842105264,-0.05987250912500001,-0.9538323529411763,124.50346374511719,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000.0,2021-05-19
69810.60294117648,57.529411764705884,57.029411764705884,623.0294117647059,0.929209090909091,0.18420147058823533,0.05586534104545455,-0.9454000000000001,127.11953735351562,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100.0,2021-05-20
76969.87719298246,39.31578947368421,52.578947368421055,493.3157894736842,0.894241818181818,0.2279140350877193,-0.003165184363636361,-0.8872499999999998,125.24235534667969,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400.0,2021-05-21
92125.02898550725,46.289855072463766,44.52173913043478,535.5217391304348,0.9096686567164181,0.1047072463768116,-0.012538635462686569,-0.9226673076923076,126.90985107421875,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900.0,2021-05-24
82341.06818181818,32.61363636363637,75.5,542.0227272727273,0.9191024999999998,0.18957727272727273,0.04564792215,-0.9342999999999999,126.71015930175781,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500.0,2021-05-25
76510.47169811321,40.62264150943396,55.0377358490566,564.3584905660377,0.9483075471698115,0.1800981132075472,0.007254656754716985,-0.9667171428571427,126.66022491455078,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900.0,2021-05-26
117366.66176470589,53.98529411764706,84.23529411764706,668.3676470588235,0.9202588235294114,0.16395441176470593,-0.010134086,-0.9206800000000002,125.09257507324219,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600.0,2021-05-27
92062.225,33.625,63.675,570.175,0.8735054054054056,0.22281,0.0512615377837838,-0.882809090909091,124.423583984375,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100.0,2021-05-28
116571.24390243902,27.195121951219512,48.829268292682926,550.7073170731708,0.8692074999999999,0.020446341463414633,0.01931430995,-0.8555130434782608,124.09407043457031,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100.0,2021-06-01
77444.67213114754,50.31147540983606,61.81967213114754,560.4426229508197,0.8928576271186435,0.15905737704918035,0.020255285305084744,-0.9107666666666668,124.8729019165039,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900.0,2021-06-02
138751.0909090909,36.166666666666664,53.696969696969695,450.469696969697,0.8862712121212123,0.11866818181818181,-0.06889910092424244,-0.9698972222222222,123.35518646240234,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200.0,2021-06-03
74045.15,44.733333333333334,75.21666666666667,670.0166666666667,0.914959649122807,0.01579000000000001,-0.07598998880701754,-0.934315,125.70166778564453,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300.0,2021-06-04
66029.95161290323,36.32258064516129,51.096774193548384,582.6774193548387,0.9212966666666665,0.19086612903225808,-0.03488485665,-0.9219742857142855,125.71165466308594,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600.0,2021-06-07
82297.62686567164,38.26865671641791,72.11940298507463,641.8358208955224,0.9426119402985076,0.11279701492537314,0.024679084313432836,-0.9516326086956524,126.5503921508789,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800.0,2021-06-08
78582.525,35.775,61.95,543.15,0.9382275000000002,0.13976750000000002,-0.014015698424999997,-0.9599400000000001,126.93981170654297,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900.0,2021-06-09
68713.83333333333,58.94444444444444,107.55555555555556,829.1111111111111,0.9164628571428571,0.19551666666666667,0.05753126317142857,-0.9293130434782608,125.92134094238281,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400.0,2021-06-10
90113.18,30.68,72.66,655.98,0.8712666666666667,0.21992600000000004,0.025768445166666668,-0.870259259259259,127.15947723388672,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400.0,2021-06-11
112913.23255813954,34.372093023255815,58.27906976744186,552.3953488372093,0.9222825000000002,0.1230953488372093,-0.040559040025,-0.9222115384615382,130.2847900390625,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500.0,2021-06-14
74906.54285714286,37.97142857142857,36.97142857142857,455.45714285714286,0.9117,0.2743542857142858,0.06611179779411765,-0.9103684210526316,129.44606018066406,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300.0,2021-06-15
66525.16216216216,40.75675675675676,41.027027027027025,604.3513513513514,0.9186416666666665,0.4211972972972974,0.014057369694444445,-0.960745,129.95529174804688,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000.0,2021-06-16
66437.175,42.225,65.45,711.225,0.9141076923076923,0.2658925,0.040527871025641024,-0.9031363636363636,131.59283447265625,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700.0,2021-06-17
