date,flair_sentiment_score,vader_score,finbert_score,High,Low,Open,Close,Volume,Adj Close,ticket
2020-06-24,0.9500542857142857,0.01983428571428571,0.10079711842857143,92.19750213623047,89.62999725341797,91.25,90.01499938964844,192623200.0,89.14866638183594,AAPL
2020-06-25,0.9183249999999997,0.10710416666666667,0.16413517791666668,91.25,89.39250183105469,90.17500305175781,91.20999908447266,137522400.0,90.3321533203125,AAPL
2020-06-26,0.8706,0.0642054054054054,0.1335816471891892,91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,205256800.0,87.556640625,AAPL
2020-06-29,0.9233896727272728,0.13790631515151516,0.11023861291333334,90.5425033569336,87.81999969482422,88.3125,90.44499969482422,130646000.0,89.57453155517578,AAPL
2020-06-30,0.8670824999999998,0.09711500000000002,0.15241912007499997,91.49500274658203,90.0,90.0199966430664,91.19999694824219,140223200.0,90.3222427368164,AAPL
2020-07-06,0.7285526984126984,0.04093492063492064,0.053820874573015876,93.94499969482422,92.46749877929688,92.5,93.4625015258789,118655600.0,92.56297302246094,AAPL
2020-07-07,0.9238514285714287,0.09209428571428571,0.0474924956,94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,112424400.0,92.27577209472656,AAPL
2020-07-08,0.9271056603773585,-0.05162830188679245,0.14722962758490565,95.375,94.08999633789062,94.18000030517578,95.34249877929688,117092000.0,94.42488861083984,AAPL
2020-07-09,0.9111606557377048,0.2655245901639345,0.0827735378852459,96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,125642800.0,94.83094787597656,AAPL
2020-07-10,0.9161849056603772,0.21585283018867926,0.14037963805660378,95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,90257200.0,94.99683380126953,AAPL
2020-07-13,0.8815492846130126,0.31070505827937095,0.08219854114510639,99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,191649200.0,94.55857849121094,AAPL
2020-07-14,0.8758079999999999,-0.024884000000000003,0.10889273045999999,97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,170989200.0,96.1233901977539,AAPL
2020-07-15,0.8833517857142857,0.04689999999999998,0.18868921591071428,99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,153198000.0,96.7844467163086,AAPL
2020-07-16,0.9091351851851852,0.06977962962962965,0.197983706462963,97.40499877929688,95.90499877929688,96.5625,96.52249908447266,110577600.0,95.59353637695312,AAPL
2020-07-17,0.9166970588235293,0.11079705882352942,0.09790381699999999,97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,92186800.0,95.4004135131836,AAPL
2020-07-20,0.9366714202464202,0.08216007659007661,0.11771981844602064,98.5,96.0625,96.4175033569336,98.35749816894531,90318000.0,97.4108657836914,AAPL
2020-07-21,0.884845098039216,0.08682941176470589,0.10126230996078432,99.25,96.74250030517578,99.17250061035156,97.0,103433200.0,96.0664291381836,AAPL
2020-07-22,0.9187375000000001,0.060564999999999994,0.190056059525,97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,89001600.0,96.3363037109375,AAPL
2020-07-23,0.9081509803921567,-0.10385294117647059,0.2451622638235294,97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,197004400.0,91.95142364501953,AAPL
2020-07-24,0.9119765957446809,0.02353829787234041,0.05921505742553191,92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,185438800.0,91.72364044189453,AAPL
2020-07-27,0.907959400540358,0.10093536811887877,0.18580741122169875,94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,121214000.0,93.89751434326172,AAPL
2020-07-28,0.9324100000000003,0.05627800000000001,0.18823535326,94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,103625600.0,92.3550033569336,AAPL
2020-07-29,0.9058999999999999,0.018288235294117647,0.22321456055882355,95.2300033569336,93.7125015258789,93.75,95.04000091552734,90329200.0,94.12529754638672,AAPL
2020-07-30,0.9052320754716984,0.05769056603773585,0.29608207720754715,96.29750061035156,93.76750183105469,94.1875,96.19000244140625,158130000.0,95.26422882080078,AAPL
2020-07-31,0.9060872727272727,0.07988545454545455,0.17361908989090907,106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,374336800.0,105.2373046875,AAPL
2020-08-05,0.9175370370370374,-0.011870370370370366,0.1179704522962963,110.39250183105469,108.89749908447266,109.37750244140625,110.0625,121776800.0,109.00321960449219,AAPL
2020-08-06,0.8956974999999998,0.186205,0.1766848102,114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,202428800.0,112.8062515258789,AAPL
2020-08-07,0.977990909090909,-0.0339,0.18933493445454544,113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,198045600.0,110.24152374267578,AAPL
2020-08-10,0.921575293255132,0.15031829178885633,0.11313805427639298,113.7750015258789,110.0,112.5999984741211,112.72750091552734,212403600.0,111.84385681152344,AAPL
2020-08-11,0.9508190476190477,0.4498761904761905,0.02428800719047619,112.48249816894531,109.10749816894531,111.97000122070312,109.375,187902400.0,108.51763153076172,AAPL
2020-08-12,0.8873428571428571,0.45507142857142857,0.09957527547619047,113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,165598000.0,112.1241455078125,AAPL
2020-08-13,0.9070156249999999,0.0011406250000000001,0.17463754865625,116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,210082000.0,114.10845947265625,AAPL
2020-08-14,0.9439380952380954,-0.019700000000000002,0.23309877563492065,115.0,113.04499816894531,114.83000183105469,114.90750122070312,165565200.0,114.00676727294922,AAPL
2020-08-17,0.9287529888712243,-0.07607680975092741,0.23423845425404083,116.0875015258789,113.9625015258789,116.0625,114.60749816894531,119561600.0,113.7091293334961,AAPL
2020-08-18,0.8604454545454544,0.02299318181818182,0.16846586625,116.0,114.00749969482422,114.35250091552734,115.5625,105633600.0,114.6566390991211,AAPL
2020-08-19,0.9086428571428574,0.07003333333333332,0.17021350635714286,117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,145538000.0,114.80049133300781,AAPL
2020-08-20,0.9099264150943399,0.0585622641509434,0.23172515464150945,118.39250183105469,115.73249816894531,115.75,118.2750015258789,126907200.0,117.3478775024414,AAPL
2020-08-21,0.9192127659574472,0.061976595744680854,0.10401553170212766,124.86750030517578,119.25,119.26249694824219,124.37000274658203,338054800.0,123.39509582519531,AAPL
2020-08-24,0.9108744547101449,0.04780705948067633,0.15967263613325788,128.78500366210938,123.9375,128.69749450683594,125.85749816894531,345937600.0,124.87093353271484,AAPL
2020-08-25,0.9046358974358975,0.05460256410256411,0.22468042984615386,125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,211495600.0,123.84651947021484,AAPL
2020-08-26,0.9057433962264148,-0.035941509433962265,0.1612484533773585,126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,163022400.0,125.53072357177734,AAPL
2020-08-27,0.9350414634146343,0.09756097560975609,0.1942457484146341,127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,155552400.0,124.03007507324219,AAPL
2020-08-28,0.9305611111111107,0.01135185185185185,0.16599700681481483,126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,187630000.0,123.82917785644531,AAPL
2020-08-31,0.9327276923076924,0.05698538461538462,0.16423655529743586,131.0,126.0,127.58000183105469,129.0399932861328,225702700.0,128.0284881591797,AAPL
2020-09-08,0.9207888888888888,-0.05616666666666666,0.21886928877777778,118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,231366600.0,111.93563842773438,AAPL
2020-09-09,0.9215318681318679,0.2079065934065934,0.1353816233076923,119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,176940500.0,116.40036010742188,AAPL
2020-09-10,0.8868857142857144,0.5547785714285715,0.0,120.5,112.5,120.36000061035156,113.48999786376953,182274400.0,112.60038757324219,AAPL
2020-09-11,0.9593333333333334,-0.18231666666666668,0.0,115.2300033569336,110.0,114.56999969482422,112.0,180860300.0,111.1220474243164,AAPL
2020-09-14,0.8937615882352942,0.2716577450980392,0.14632085043,115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,140150100.0,114.4557113647461,AAPL
2020-09-15,0.9265291139240507,0.25052911392405064,0.11510163583544303,118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,184642000.0,114.63430786132812,AAPL
2020-09-16,0.8920841463414635,0.173219512195122,0.1097345882804878,116.0,112.04000091552734,115.2300033569336,112.12999725341797,154679000.0,111.25103759765625,AAPL
2020-09-17,0.9096238095238096,0.20822380952380956,0.20258782069841275,112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,178011000.0,109.47506713867188,AAPL
2020-09-18,0.9124694444444442,0.2902277777777777,0.12999501740277777,110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,287104900.0,106.00251007080078,AAPL
2020-09-21,0.9250907182533133,0.21447661936974094,0.1321462416046376,110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,195713800.0,109.21710968017578,AAPL
2020-09-22,0.9023333333333334,0.15562499999999999,0.06253217285416666,112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,183055400.0,110.93354797363281,AAPL
2020-09-23,0.9334571428571427,0.23576,0.20630038291428568,112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,150718700.0,106.28031921386719,AAPL
2020-09-24,0.9283644444444445,0.10799555555555557,0.17488387955555554,110.25,105.0,105.16999816894531,108.22000122070312,167743300.0,107.37169647216797,AAPL
2020-09-25,0.872367391304348,0.10336956521739132,0.09305121719565217,112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,149981400.0,111.39986419677734,AAPL
2020-09-28,0.9290372836896093,0.2182073046355023,0.13878756288186517,115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,137672400.0,114.0588607788086,AAPL
2020-09-29,0.9439762376237624,0.1669722772277228,0.0753889686039604,115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,99382200.0,113.19567108154297,AAPL
2020-09-30,0.8940671428571426,0.24506571428571428,0.10568396404285717,117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,142675200.0,114.90218353271484,AAPL
2020-10-05,0.4787220588235294,0.0048147058823529406,0.05888759826470588,116.6500015258789,113.55000305175781,113.91000366210938,116.5,106243800.0,115.5867919921875,AAPL
2020-10-06,0.9355742857142857,0.14316285714285715,0.14271064997142857,116.12000274658203,112.25,115.69999694824219,113.16000366210938,161498200.0,112.2729721069336,AAPL
2020-10-07,0.8941608695652176,0.11344782608695655,0.04058769215217392,115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,96849000.0,114.17791748046875,AAPL
2020-10-08,0.9201298245614031,0.014975438596491215,0.21286639414035088,116.4000015258789,114.58999633789062,116.25,114.97000122070312,83477200.0,114.06877899169922,AAPL
2020-10-09,0.91003908045977,0.17979770114942525,0.16412109272413788,117.0,114.91999816894531,115.27999877929688,116.97000122070312,100506900.0,116.05310821533203,AAPL
2020-10-12,0.8950958449883453,0.4266942307692307,0.13812450165763404,125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,240226800.0,123.42486572265625,AAPL
2020-10-13,0.8709611111111111,0.38046111111111114,0.06978883344444445,125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,262330500.0,120.15072631835938,AAPL
2020-10-14,0.8857083333333332,0.26788333333333336,0.0,123.02999877929688,119.62000274658203,121.0,121.19000244140625,150712000.0,120.24002075195312,AAPL
2020-10-15,0.8901076923076925,0.48643076923076917,0.031721676769230774,121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,112559200.0,119.7637939453125,AAPL
2020-10-16,0.9251999999999999,0.3587,0.0,121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,115393800.0,118.08702087402344,AAPL
2020-10-19,0.9013780607315389,0.38840937888198757,0.04576315836583851,120.41999816894531,115.66000366210938,119.95999908447266,115.9800033569336,120639300.0,115.07086944580078,AAPL
2020-10-20,0.9212925925925928,0.341,0.04224703488888889,118.9800033569336,115.62999725341797,116.19999694824219,117.51000213623047,124423700.0,116.58887481689453,AAPL
2020-10-21,0.9322105263157895,0.24070000000000003,0.027969837210526313,118.70999908447266,116.44999694824219,116.66999816894531,116.87000274658203,89946000.0,115.95388793945312,AAPL
2020-10-22,0.8763666666666666,0.23988888888888887,0.17538785944444443,118.04000091552734,114.58999633789062,117.44999694824219,115.75,101988000.0,114.84266662597656,AAPL
2020-10-23,0.9168333333333333,0.5068466666666666,0.04237277506666667,116.55000305175781,114.27999877929688,116.38999938964844,115.04000091552734,82572600.0,114.13823699951172,AAPL
2020-10-26,0.9210865892379678,0.3604442262700535,0.13917087566709557,116.55000305175781,112.87999725341797,114.01000213623047,115.05000305175781,111850700.0,114.14816284179688,AAPL
2020-10-27,0.9084931034482759,0.43187931034482757,0.10341517882758622,117.27999877929688,114.54000091552734,115.48999786376953,116.5999984741211,92276800.0,115.68600463867188,AAPL
2020-10-28,0.8671750000000001,0.271175,0.0,115.43000030517578,111.0999984741211,115.05000305175781,111.19999694824219,143937800.0,110.32833099365234,AAPL
2020-10-29,0.9055125,-0.024662500000000014,0.26381731025,116.93000030517578,112.19999694824219,112.37000274658203,115.31999969482422,146129200.0,114.41603088378906,AAPL
2020-10-30,0.9223777777777779,0.29205555555555557,0.039857844499999996,111.98999786376953,107.72000122070312,111.05999755859375,108.86000061035156,190272600.0,108.00667572021484,AAPL
2020-11-05,0.9239625000000001,0.024058333333333338,0.16866979008333335,119.62000274658203,116.87000274658203,117.94999694824219,119.02999877929688,126387100.0,118.0969467163086,AAPL
2020-11-06,0.9091916666666671,0.06970555555555555,0.2038121621111111,119.19999694824219,116.12999725341797,118.31999969482422,118.69000244140625,114457900.0,117.96278381347656,AAPL
2020-11-09,1.0968825049574327,0.24537251059804507,0.16107998200710857,121.98999786376953,116.05000305175781,120.5,116.31999969482422,154515300.0,115.60730743408203,AAPL
2020-11-10,0.8949565217391304,0.6010347826086956,0.1389940251304348,117.58999633789062,114.12999725341797,115.55000305175781,115.97000122070312,138023400.0,115.25945281982422,AAPL
2020-11-11,0.9193085714285715,0.31087714285714285,0.06880268708571428,119.62999725341797,116.44000244140625,117.19000244140625,119.48999786376953,112295000.0,118.75788879394531,AAPL
2020-11-12,0.9203450000000002,0.523405,0.023936454949999998,120.52999877929688,118.56999969482422,119.62000274658203,119.20999908447266,103162300.0,118.47959899902344,AAPL
2020-11-13,0.90795,0.31714166666666666,0.0,119.66999816894531,117.87000274658203,119.44000244140625,119.26000213623047,81581900.0,118.529296875,AAPL
2020-11-16,0.9453305714285716,0.2583725714285714,0.0153544879,120.98999786376953,118.1500015258789,118.91999816894531,120.30000305175781,91183000.0,119.56291961669922,AAPL
2020-11-17,0.9156333333333334,0.16224285714285713,0.0,120.66999816894531,118.95999908447266,119.55000305175781,119.38999938964844,74271000.0,118.65849304199219,AAPL
2020-11-18,0.9974400000000001,0.34217000000000003,0.06982440349999999,119.81999969482422,118.0,118.61000061035156,118.02999877929688,76322100.0,117.30682373046875,AAPL
2020-11-19,0.9097466666666667,0.31930000000000003,0.21297121053333334,119.05999755859375,116.80999755859375,117.58999633789062,118.63999938964844,74113000.0,117.9130859375,AAPL
2020-11-20,0.9684777777777778,0.17074444444444448,0.059832718666666666,118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,73604300.0,116.62104797363281,AAPL
2020-11-23,0.9374126190476191,0.41870816666666666,0.060047834245,117.62000274658203,113.75,117.18000030517578,113.8499984741211,127959300.0,113.1524429321289,AAPL
2020-11-24,0.9470738095238095,0.3325666666666666,0.10616267152380951,115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894531,113874200.0,114.46435546875,AAPL
2020-11-25,0.9948157894736843,0.18327368421052634,0.08920911421052631,116.75,115.16999816894531,115.55000305175781,116.02999877929688,76499200.0,115.31907653808594,AAPL
2020-11-27,0.9347243243243242,0.13402162162162162,0.060110166270270264,117.48999786376953,116.22000122070312,116.56999969482422,116.58999633789062,46691300.0,115.87564086914062,AAPL
2020-11-30,0.9005777991452992,0.6689292521367523,0.05469366875,120.97000122070312,116.80999755859375,116.97000122070312,119.05000305175781,169410200.0,118.3205795288086,AAPL
2020-12-07,0.9078514715668484,0.0978758424077435,0.15103118037284735,124.56999969482422,122.25,122.30999755859375,123.75,86712000.0,122.99179077148438,AAPL
2020-12-08,0.9137,0.04302187499999999,0.19577556057812498,124.9800033569336,123.08999633789062,124.37000274658203,124.37999725341797,82225500.0,123.61791229248047,AAPL
2020-12-09,0.9174149999999999,0.16345,0.10964911802499999,125.94999694824219,121.0,124.52999877929688,121.77999877929688,115089200.0,121.03384399414062,AAPL
2020-12-10,0.942641379310345,0.46730000000000005,0.12599139993103448,123.87000274658203,120.1500015258789,120.5,123.23999786376953,81312200.0,122.48490905761719,AAPL
2020-12-11,0.9186533333333334,0.3946866666666667,0.0,122.76000213623047,120.55000305175781,122.43000030517578,122.41000366210938,86939800.0,121.65999603271484,AAPL
2020-12-14,0.9233390183150182,0.3400886483516483,0.038774721380952386,123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,79184500.0,121.03384399414062,AAPL
2020-12-15,0.9768857142857141,0.38972380952380953,0.03824678204761905,127.9000015258789,124.12999725341797,124.33999633789062,127.87999725341797,157243700.0,127.09648132324219,AAPL
2020-12-16,0.8581090909090908,0.6965181818181819,0.0,128.3699951171875,126.55999755859375,127.41000366210938,127.80999755859375,98208600.0,127.02690124511719,AAPL
2020-12-17,0.91337,0.35749666666666674,0.03831808763333333,129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,94359800.0,127.91144561767578,AAPL
2020-12-18,0.9468599999999998,0.55818,0.04146943486666667,129.10000610351562,126.12000274658203,128.9600067138672,126.66000366210938,192541500.0,125.88395690917969,AAPL
2020-12-21,0.8976476923076924,0.593856055944056,0.040033538,128.30999755859375,123.44999694824219,125.0199966430664,128.22999572753906,121251600.0,127.44432830810547,AAPL
2020-12-22,0.9428625,0.5413125,0.064235031625,134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,168904800.0,131.0719757080078,AAPL
2020-12-23,0.9013523809523811,0.5249714285714285,0.04496882357142857,132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,88223700.0,130.15760803222656,AAPL
2020-12-24,0.886601408450704,0.32335211267605635,0.07111794426760563,133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,54930100.0,131.1614227294922,AAPL
2020-12-28,0.9094008410732715,0.45185355005159966,0.06394636082879257,137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,124486200.0,135.85250854492188,AAPL
2020-12-29,0.9086268656716417,0.45596119402985086,0.0758956519552239,138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,121047300.0,134.04364013671875,AAPL
2020-12-30,0.8496333333333334,0.15732222222222225,0.09010082477777777,135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,96452100.0,132.9007110595703,AAPL
2020-12-31,0.880784,0.4507320000000001,0.08154817824,134.74000549316406,131.72000122070312,134.0800018310547,132.69000244140625,99116600.0,131.87701416015625,AAPL
2021-01-04,0.6546121879021878,0.21998328185328186,0.042646388124066924,133.61000061035156,126.76000213623047,133.52000427246094,129.41000366210938,143301900.0,128.61709594726562,AAPL
2021-01-05,0.9190876923076923,0.3609538461538461,0.09065592932307692,131.74000549316406,128.42999267578125,128.88999938964844,131.00999450683594,97664900.0,130.20730590820312,AAPL
2021-01-06,0.9341563758389264,0.3435107382550334,0.0980211264295302,131.0500030517578,126.37999725341797,127.72000122070312,126.5999984741211,155088000.0,125.8243179321289,AAPL
2021-01-07,0.8734811475409833,0.3653688524590162,0.08301989906557378,131.6300048828125,127.86000061035156,128.36000061035156,130.9199981689453,109578200.0,130.1178436279297,AAPL
2021-01-08,0.9316541666666668,0.37626041666666676,0.11711055662500001,132.6300048828125,130.22999572753906,132.42999267578125,132.0500030517578,105158200.0,131.2409210205078,AAPL
2021-01-13,0.8714301886792452,0.3957622641509434,0.10724037603773587,131.4499969482422,128.49000549316406,128.75999450683594,130.88999938964844,88636800.0,130.08802795410156,AAPL
2021-01-14,0.9685906976744186,0.2593255813953487,0.11203821595348835,131.0,128.75999450683594,130.8000030517578,128.91000366210938,90221800.0,128.12017822265625,AAPL
2021-01-15,0.9262725806451616,0.4782935483870968,0.02078846914516129,130.22000122070312,127.0,128.77999877929688,127.13999938964844,111598500.0,126.36101531982422,AAPL
2021-01-19,0.9670409836065574,0.3173524590163934,0.09782723518032788,128.7100067138672,126.94000244140625,127.77999877929688,127.83000183105469,90757300.0,127.04678344726562,AAPL
2021-01-20,0.9166326086956521,0.39482391304347825,0.03176177326086956,132.49000549316406,128.5500030517578,128.66000366210938,132.02999877929688,104319500.0,131.22103881835938,AAPL
2021-01-21,0.910530769230769,0.329943076923077,0.0696401541076923,139.6699981689453,133.58999633789062,133.8000030517578,136.8699951171875,120150900.0,136.03138732910156,AAPL
2021-01-22,0.9033351851851849,0.38407592592592604,0.1026940732037037,139.85000610351562,135.02000427246094,136.27999877929688,139.07000732421875,114459400.0,138.21792602539062,AAPL
2021-01-25,0.8637784,0.5748807333333334,0.08680392406133333,145.08999633789062,136.5399932861328,143.07000732421875,142.9199981689453,157611700.0,142.0443115234375,AAPL
2021-01-26,0.9544,0.34,0.0,144.3000030517578,141.3699951171875,143.60000610351562,143.16000366210938,98390600.0,142.28286743164062,AAPL
2021-01-27,0.9255096774193547,0.36093870967741937,0.1159856530967742,144.3000030517578,140.41000366210938,143.42999267578125,142.05999755859375,140843800.0,141.18959045410156,AAPL
2021-01-28,0.9521339805825243,0.26501844660194196,0.09000850736893204,141.99000549316406,136.6999969482422,139.52000427246094,137.08999633789062,142621100.0,136.2500457763672,AAPL
2021-01-29,0.9011910112359546,0.2523331460674157,0.15294467297191008,136.74000549316406,130.2100067138672,135.8300018310547,131.9600067138672,177523800.0,131.1514892578125,AAPL
2021-02-01,0.8979110723580033,0.3171236612736661,0.08916709093928468,135.3800048828125,130.92999267578125,133.75,134.13999938964844,106239800.0,133.31813049316406,AAPL
2021-02-02,0.9189875000000001,0.2510190789473684,0.10675102550657897,136.30999755859375,134.61000061035156,135.72999572753906,134.99000549316406,83305400.0,134.16290283203125,AAPL
2021-02-03,0.9215679245283016,0.31073018867924523,0.10522487930188677,135.77000427246094,133.61000061035156,135.75999450683594,133.94000244140625,89880900.0,133.1193389892578,AAPL
